Id;Name;Code
C52ED348-7AA5-40B9-A80E-6EC890524585;;NONE
7EAF593B-64A6-467A-BD15-832156BEE19A;Entrée;STARTER
5B413378-914A-408D-A745-54EAA91C155D;Plat principal;MAINCOURSE
2216CE9B-93D7-48B6-A2A0-BF23CB1B049C;Dessert;DESSERT
157C4FA1-8389-4C17-9B5A-06FF410A6976;Sauce;SAUCE
C4749969-BC35-44A0-AEA6-951ED84E6164;Boisson;DRINK
D25F54A6-2233-44AA-9EDD-1032F5E0B76C;Accompagnement;SIDEDISH
B2CA68A3-9A14-4BE2-A20F-181FA29A260F;Amuse-Gueule;AMUSEGUEULE
1101A666-DE56-43D1-BDF4-0CD32B9B45EB;Confiserie;SWEET
